crust_thick_h0,crust_thick_h03,crust_thick_h57,ra_h0,ra_h03,ra_h57,rb_h0,rb_h03,rb_h57,erupt_rate_h0,erupt_rate_h03,erupt_rate_h57,erupt_comp_h0,erupt_comp_h03,erupt_comp_h57,composition
23.7011746192663,89.6519805987378,89.6675730541832,1254429.56145817,1476785.1625754,1516769.89333459,1074389.03673206,1348873.79219882,1487674.79217323,1.4251037450434,1.48353720345389,1.48359640473339,0.810176138944482,1,1,0.444444444444444
24.6909071791784,89.6549256554975,89.6522250749978,1245142.69847766,1468760.93082769,1508428.718293,1067404.43784059,1341789.50690639,1479504.13098976,1.42847691719625,1.48353369721046,1.48353072992323,0.815646309774541,1,1,0.454545454545455
25.7781867946883,89.6579864117654,89.643510453262,1235852.56871184,1460649.55488759,1500025.14159334,1060429.67981915,1334631.76584372,1471272.86658658,1.43137295352383,1.48354563985915,1.48349031210199,0.820975043337945,1,1,0.464646464646465
26.9601549569912,89.6578783331928,89.659977205878,1226554.76641218,1452444.3973727,1491502.87180898,1053462.45605176,1327392.57540595,1462926.86477046,1.43381791131624,1.48354599971341,1.48355433532119,0.826171129781068,1,1,0.474747474747475
28.2172558426687,89.6547463063749,89.6293408716603,1217249.25527168,1444145.15639324,1482888.46964196,1046501.43873599,1320072.20666875,1454488.89296524,1.43588258894992,1.48353872883758,1.48345842878893,0.83124725287949,1,1,0.484848484848485
29.5238667255613,89.6574280238408,89.6297760121571,1207935.62804308,1435751.28197129,1474173.00898955,1039549.07056256,1312673.53996898,1445953.5480473,1.43767161593696,1.48354607871197,1.48345166676209,0.836214902150712,1,1,0.494949494949495
30.8646508894135,89.6525512816411,89.6612694607286,1198610.76054448,1427257.16925048,1465354.27716422,1032603.94113089,1305186.80680671,1437318.85127117,1.43925396379153,1.48353104894622,1.48355824184359,0.841083614274211,1,1,0.505050505050505
32.2184149752752,89.6550291403644,89.6622347974918,1189272.8558166,1418660.61098236,1456429.67422526,1025661.81000048,1297616.31143843,1428579.56933848,1.44070768822154,1.4835446273716,1.48357496829173,0.845865276647127,1,1,0.515151515151515
33.5749255402588,89.6526874906342,89.6472009591485,1179919.64261465,1409959.58476024,1447394.86310659,1018723.91132879,1289955.43016616,1419731.78924409,1.44206589707527,1.48354080242932,1.48349793227073,0.850564443138985,1,1,0.525252525252525
34.9257773910312,89.6550843647278,89.6729279334925,1170550.48332604,1401149.09203595,1438244.03464847,1011789.74256572,1282203.37250537,1410773.00510032,1.44337504590941,1.48354345134932,1.48361102632781,0.855185405562858,1,1,0.535353535353535
36.2723084385958,89.6560015153538,89.6363325177447,1161162.55612441,1392224.13447216,1428975.09709349,1004858.31474578,1274353.95554304,1401695.81562432,1.44462929461621,1.48354692757873,1.48347855702996,0.859729871138755,1,1,0.545454545454545
37.6031335959767,89.6571631748594,89.6573230903488,1151755.35403142,1383185.76374314,1419580.37748059,997925.877948878,1266408.77935516,1392498.71888963,1.44586350740591,1.48354636149525,1.48354250216379,0.864204162365528,1,1,0.555555555555556
38.9272121405944,89.6549791603686,89.6819941265917,1142324.15268352,1374028.14878412,1410054.42687662,990997.240987661,1258361.18134586,1383173.9516384,1.44706260770774,1.48353422712654,1.48363436829302,0.868604642190806,1,1,0.565656565656566
