Temperature,Porosity,Solid_velocity,Darcy_flux,Plumbing_flux,Solid_composition,Plumbing_composition
1481.87753354195,0,-3.92939132319359,0,3.92939132319359,0,0
1481.75800639006,0,-3.92855464418786,0,3.92855464418786,0,0
1481.63847923817,0,-3.92771796518214,0,3.92771796518214,0,0
1481.51895208628,0,-3.92688128617641,0,3.92688128617641,0,0
1481.39942493439,0,-3.92604460717068,0,3.92604460717068,0,0
1481.2798977825,0,-3.92520792816495,0,3.92520792816495,0,0
1481.16037063061,0,-3.92437124915923,0,3.92437124915923,0,0
1481.04084347872,0,-3.9235345701535,0,3.9235345701535,0,0
1480.92131632683,0,-3.92269789114778,0,3.92269789114778,0,0
1480.80178917494,0,-3.92186121214205,0,3.92186121214205,0,0
1480.68226202305,0,-3.92102453313632,0,3.92102453313632,0,0
1480.56273487116,0,-3.92018785413059,0,3.92018785413059,0,0
1480.44320771927,0,-3.91935117512487,0,3.91935117512487,0,0
1480.32368056738,0,-3.91851449611914,0,3.91851449611914,0,0
1480.20415341549,0,-3.91767781711341,0,3.91767781711341,0,0
1480.0846262636,0,-3.91684113810769,0,3.91684113810769,0,0
1479.96509911171,0,-3.91600445910196,0,3.91600445910196,0,0
1479.84458744441,0,-3.91516088731038,0,3.91516088731038,0,0
1479.72255256198,0,-3.91430665119043,0,3.91430665119043,0,0
1479.60051767955,0,-3.91345241507049,0,3.91345241507049,0,0
1479.47848279712,0,-3.91259817895055,0,3.91259817895055,0,0
1479.35644791469,0,-3.91174394283062,0,3.91174394283062,0,0
1479.23441303226,0,-3.91088970671067,0,3.91088970671067,0,0
1479.11237814983,0,-3.91003547059073,0,3.91003547059073,0,0
1478.9903432674,0,-3.90918123447079,0,3.90918123447079,0,0
1478.86830838497,0,-3.90832699835085,0,3.90832699835085,0,0
1478.74627350255,0,-3.90747276223091,0,3.90747276223091,0,0
1478.62423862012,0,-3.90661852611097,0,3.90661852611097,0,0
1478.50220373769,0,-3.90576428999103,0,3.90576428999103,0,0
1478.38016885526,0,-3.90491005387109,0,3.90491005387109,0,0
1478.25813397283,0,-3.90405581775115,0,3.90405581775115,0,0
1478.1360990904,0,-3.90320158163121,0,3.90320158163121,0,0
1478.01406420797,0,-3.90234734551127,0,3.90234734551127,0,0
1477.89202932554,0,-3.90149310939133,0,3.90149310939133,0,0
1477.76999444311,0,-3.90063887327139,0,3.90063887327139,0,0
1477.64795956068,0,-3.89978463715145,0,3.89978463715145,0,0
1477.52582603533,0,-3.89892972148124,0,3.89892972148124,0,0
1477.401183358,0,-3.89805752028427,0,3.89805752028427,0,0
1477.27654068066,0,-3.8971853190873,0,3.8971853190873,0,0
1477.15189800333,0,-3.89631311789032,0,3.89631311789032,0,0
1477.02725532599,0,-3.89544091669335,0,3.89544091669335,0,0
1476.90261264866,0,-3.89456871549638,0,3.89456871549638,0,0
1476.77796997133,0,-3.8936965142994,0,3.8936965142994,0,0
1476.65332729399,0,-3.89282431310243,0,3.89282431310243,0,0
1476.52868461666,0,-3.89195211190545,0,3.89195211190545,0,0
1476.40404193932,0,-3.89107991070848,0,3.89107991070848,0,0
1476.27939926199,0,-3.8902077095115,0,3.8902077095115,0,0
1476.15475658466,0,-3.88933550831453,0,3.88933550831453,0,0
1476.03011390732,0,-3.88846330711756,0,3.88846330711756,0,0
1475.90547122999,0,-3.88759110592058,0,3.88759110592058,0,0
1475.78082855266,0,-3.88671890472361,0,3.88671890472361,0,0
1475.65618587532,0,-3.88584670352663,0,3.88584670352663,0,0
1475.53154319799,0,-3.88497450232966,0,3.88497450232966,0,0
