solidus_gam0pt1,solidus_gam0pt05,solidus_gam0pt01,liquidus
1232.71657096976,1230.02757660782,1230,1375.94594594595
1232.68939161881,1230.02703000222,1230,1375.67567567568
1232.66248297628,1230.02649423086,1230,1375.40540540541
1232.63584234589,1230.02596907901,1230,1375.13513513514
1232.60946705822,1230.02545433616,1230,1374.86486486487
1232.58335447044,1230.024949796,1230,1374.59459459459
1232.55750196603,1230.02445525631,1230,1374.32432432432
1232.53190695454,1230.02397051886,1230,1374.05405405405
1232.50656687133,1230.02349538937,1230,1373.78378378378
1232.48147917729,1230.0230296774,1230,1373.51351351351
1232.45664135861,1230.02257319628,1230,1373.24324324324
1232.4320509265,1230.02212576306,1230,1372.97297297297
1232.40770541698,1230.02168719838,1230,1372.7027027027
1232.3836023906,1230.02125732647,1230,1372.43243243243
1232.35973943221,1230.02083597504,1230,1372.16216216216
1232.33611415071,1230.02042297518,1230,1371.89189189189
1232.31272417882,1230.02001816138,1230,1371.62162162162
1232.28956717285,1230.01962137137,1230,1371.35135135135
1232.26664081243,1230.01923244612,1230,1371.08108108108
1232.24394280032,1230.01885122973,1230,1370.81081081081
1232.22147086215,1230.01847756942,1230,1370.54054054054
1232.1992227462,1230.01811131541,1230,1370.27027027027
1232.17719622319,1230.0177523209,1230,1370
1232.15538908604,1230.017400442,1230,1369.72972972973
1232.13379914965,1230.01705553768,1230,1369.45945945946
1232.11242425067,1230.01671746969,1230,1369.18918918919
1232.09126224733,1230.01638610252,1230,1368.91891891892
1232.07031101916,1230.01606130337,1230,1368.64864864865
1232.04956846683,1230.01574294205,1230,1368.37837837838
1232.02903251191,1230.01543089095,1230,1368.10810810811
1232.00870109667,1230.015125025,1230,1367.83783783784
1231.98857218389,1230.0148252216,1230,1367.56756756757
1231.96864375662,1230.0145313606,1230,1367.2972972973
1231.94891381802,1230.01424332419,1230,1367.02702702703
1231.92938039111,1230.01396099694,1230,1366.75675675676
1231.91004151863,1230.01368426569,1230,1366.48648648649
1231.8908952628,1230.01341301951,1230,1366.21621621622
1231.87193970515,1230.01314714969,1230,1365.94594594595
1231.8531729463,1230.01288654966,1230,1365.67567567568
1231.83459310581,1230.01263111497,1230,1365.40540540541
1231.81619832196,1230.01238074324,1230,1365.13513513514
1231.79798675156,1230.01213533412,1230,1364.86486486487
1231.7799565698,1230.01189478924,1230,1364.59459459459
1231.76210597003,1230.01165901218,1230,1364.32432432432
1231.7444331636,1230.01142790845,1230,1364.05405405405
1231.72693637967,1230.01120138542,1230,1363.78378378378
1231.70961386506,1230.01097935229,1230,1363.51351351351
1231.69246388401,1230.01076172006,1230,1363.24324324324
1231.6754847181,1230.01054840152,1230,1362.97297297297
1231.65867466597,1230.01033931115,1230,1362.7027027027
1231.64203204326,1230.01013436514,1230,1362.43243243243
1231.62555518233,1230.00993348137,1230,1362.16216216216
1231.60924243221,1230.0097365793,1230,1361.89189189189
1231.59309215833,1230.00954358002,1230,1361.62162162162
1231.57710274241,1230.00935440616,1230,1361.35135135135
1231.5612725823,1230.00916898191,1230,1361.08108108108
1231.5456000918,1230.00898723295,1230,1360.81081081081
1231.5300837005,1230.00880908642,1230,1360.54054054054
1231.51472185365,1230.00863447093,1230,1360.27027027027
1231.49951301198,1230.00846331648,1230,1360
1231.48445565153,1230.00829555448,1230,1359.72972972973
1231.46954826354,1230.00813111768,1230,1359.45945945946
1231.45478935428,1230.00796994017,1230,1359.18918918919
1231.44017744489,1230.00781195735,1230,1358.91891891892
1231.42571107123,1230.0076571059,1230,1358.64864864865
1231.41138878376,1230.00750532376,1230,1358.37837837838
1231.39720914738,1230.00735655008,1230,1358.10810810811
1231.38317074126,1230.00721072524,1230,1357.83783783784
1231.36927215873,1230.00706779078,1230,1357.56756756757
1231.35551200716,1230.00692768942,1230,1357.2972972973
1231.34188890775,1230.00679036501,1230,1357.02702702703
1231.32840149545,1230.00665576249,1230,1356.75675675676
1231.31504841882,1230.00652382792,1230,1356.48648648649
1231.30182833985,1230.00639450843,1230,1356.21621621622
1231.28873993387,1230.00626775216,1230,1355.94594594595
1231.27578188943,1230.00614350833,1230,1355.67567567568
1231.2629529081,1230.00602172713,1230,1355.40540540541
1231.25025170441,1230.00590235974,1230,1355.13513513514
1231.23767700568,1230.00578535834,1230,1354.86486486486
1231.22522755191,1230.00567067601,1230,1354.59459459459
1231.21290209565,1230.00555826679,1230,1354.32432432432
1231.20069940189,1230.00544808563,1230,1354.05405405405
1231.18861824788,1230.00534008837,1230,1353.78378378378
1231.1766574231,1230.00523423171,1230,1353.51351351351
1231.16481572905,1230.00513047323,1230,1353.24324324324
1231.15309197918,1230.00502877135,1230,1352.97297297297
1231.14148499876,1230.00492908529,1230,1352.7027027027
1231.12999362475,1230.00483137511,1230,1352.43243243243
1231.1186167057,1230.00473560163,1230,1352.16216216216
1231.10735310164,1230.00464172648,1230,1351.89189189189
1231.09620168394,1230.00454971202,1230,1351.62162162162
1231.08516133522,1230.00445952137,1230,1351.35135135135
1231.07423094921,1230.00437111839,1230,1351.08108108108
1231.06340943069,1230.00428446764,1230,1350.81081081081
1231.05269569531,1230.00419953439,1230,1350.54054054054
1231.04208866957,1230.0041162846,1230,1350.27027027027
1231.03158729061,1230.0040346849,1230,1350
1231.02119050619,1230.00395470258,1230,1349.72972972973
1231.01089727455,1230.00387630559,1230,1349.45945945946
1231.00070656427,1230.0037994625,1230,1349.18918918919
1230.99061735426,1230.00372414251,1230,1348.91891891892
1230.98062863354,1230.00365031544,1230,1348.64864864865
1230.97073940125,1230.00357795169,1230,1348.37837837838
1230.96094866648,1230.00350702225,1230,1348.10810810811
1230.95125544817,1230.00343749871,1230,1347.83783783784
1230.94165877505,1230.00336935319,1230,1347.56756756757
1230.93215768554,1230.00330255838,1230,1347.2972972973
1230.92275122761,1230.0032370875,1230,1347.02702702703
1230.91343845871,1230.00317291432,1230,1346.75675675676
1230.90421844571,1230.00311001311,1230,1346.48648648649
1230.89509026475,1230.00304835867,1230,1346.21621621622
1230.88605300117,1230.00298792627,1230,1345.94594594595
1230.87710574942,1230.0029286917,1230,1345.67567567568
1230.86824761299,1230.00287063122,1230,1345.40540540541
1230.85947770427,1230.00281372155,1230,1345.13513513514
1230.85079514452,1230.00275793989,1230,1344.86486486486
1230.84219906373,1230.00270326387,1230,1344.59459459459
1230.83368860056,1230.00264967158,1230,1344.32432432432
1230.82526290225,1230.00259714154,1230,1344.05405405405
1230.81692112455,1230.0025456527,1230,1343.78378378378
1230.80866243159,1230.00249518441,1230,1343.51351351351
1230.80048599585,1230.00244571646,1230,1343.24324324324
1230.79239099803,1230.002397229,1230,1342.97297297297
1230.78437662701,1230.00234970261,1230,1342.7027027027
1230.77644207974,1230.00230311825,1230,1342.43243243243
1230.76858656117,1230.00225745722,1230,1342.16216216216
1230.76080928417,1230.00221270125,1230,1341.89189189189
1230.75310946944,1230.00216883237,1230,1341.62162162162
1230.74548634546,1230.00212583303,1230,1341.35135135135
1230.73793914837,1230.00208368596,1230,1341.08108108108
1230.73046712194,1230.0020423743,1230,1340.81081081081
1230.72306951748,1230.00200188147,1230,1340.54054054054
1230.71574559371,1230.00196219125,1230,1340.27027027027
1230.70849461679,1230.00192328772,1230,1340
1230.70131586016,1230.0018851553,1230,1339.72972972973
1230.69420860449,1230.0018477787,1230,1339.45945945946
1230.68717213763,1230.00181114294,1230,1339.18918918919
1230.68020575453,1230.00177523334,1230,1338.91891891892
1230.67330875713,1230.00174003549,1230,1338.64864864865
1230.66648045435,1230.00170553531,1230,1338.37837837838
1230.65972016199,1230.00167171895,1230,1338.10810810811
1230.65302720266,1230.00163857286,1230,1337.83783783784
1230.64640090572,1230.00160608376,1230,1337.56756756757
1230.63984060721,1230.00157423862,1230,1337.2972972973
1230.63334564977,1230.00154302468,1230,1337.02702702703
1230.6269153826,1230.00151242944,1230,1336.75675675676
1230.62054916139,1230.00148244062,1230,1336.48648648649
1230.61424634823,1230.00145304621,1230,1336.21621621622
1230.60800631157,1230.00142423442,1230,1335.94594594595
1230.60182842616,1230.00139599371,1230,1335.67567567568
1230.59571207295,1230.00136831276,1230,1335.40540540541
1230.58965663909,1230.00134118047,1230,1335.13513513514
1230.58366151782,1230.00131458597,1230,1334.86486486486
1230.57772610842,1230.00128851859,1230,1334.59459459459
1230.57184981614,1230.0012629679,1230,1334.32432432432
1230.56603205219,1230.00123792365,1230,1334.05405405405
1230.56027223362,1230.00121337579,1230,1333.78378378378
1230.55456978327,1230.0011893145,1230,1333.51351351351
1230.54892412977,1230.00116573013,1230,1333.24324324324
1230.54333470741,1230.00114261322,1230,1332.97297297297
1230.53780095613,1230.00111995451,1230,1332.7027027027
1230.53232232143,1230.00109774491,1230,1332.43243243243
1230.52689825436,1230.00107597554,1230,1332.16216216216
1230.5215282114,1230.00105463765,1230,1331.89189189189
1230.51621165449,1230.0010337227,1230,1331.62162162162
1230.51094805089,1230.0010132223,1230,1331.35135135135
1230.50573687319,1230.00099312824,1230,1331.08108108108
1230.50057759921,1230.00097343247,1230,1330.81081081081
1230.495469712,1230.00095412708,1230,1330.54054054054
1230.49041269974,1230.00093520434,1230,1330.27027027027
1230.48540605571,1230.00091665667,1230,1330
1230.48044927823,1230.00089847664,1230,1329.72972972973
1230.47554187064,1230.00088065695,1230,1329.45945945946
1230.4706833412,1230.00086319046,1230,1329.18918918919
1230.46587320309,1230.00084607017,1230,1328.91891891892
1230.46111097433,1230.00082928923,1230,1328.64864864865
1230.45639617772,1230.0008128409,1230,1328.37837837838
1230.45172834085,1230.00079671859,1230,1328.10810810811
1230.447106996,1230.00078091584,1230,1327.83783783784
1230.44253168009,1230.00076542631,1230,1327.56756756757
1230.43800193468,1230.0007502438,1230,1327.2972972973
1230.43351730589,1230.00073536223,1230,1327.02702702703
1230.42907734433,1230.00072077562,1230,1326.75675675676
1230.42468160514,1230.00070647813,1230,1326.48648648649
1230.42032964784,1230.00069246403,1230,1326.21621621622
1230.41602103638,1230.00067872771,1230,1325.94594594595
1230.41175533901,1230.00066526365,1230,1325.67567567568
1230.40753212832,1230.00065206646,1230,1325.40540540541
1230.40335098112,1230.00063913085,1230,1325.13513513514
1230.39921147848,1230.00062645164,1230,1324.86486486486
1230.39511320559,1230.00061402375,1230,1324.59459459459
1230.39105575182,1230.00060184218,1230,1324.32432432432
1230.3870387106,1230.00058990207,1230,1324.05405405405
1230.38306167942,1230.00057819862,1230,1323.78378378378
1230.37912425977,1230.00056672714,1230,1323.51351351351
1230.37522605713,1230.00055548304,1230,1323.24324324324
1230.37136668088,1230.00054446181,1230,1322.97297297297
1230.36754574432,1230.00053365903,1230,1322.7027027027
1230.36376286457,1230.00052307037,1230,1322.43243243243
1230.3600176626,1230.00051269158,1230,1322.16216216216
1230.35630976312,1230.00050251852,1230,1321.89189189189
1230.35263879461,1230.00049254709,1230,1321.62162162162
1230.34900438923,1230.00048277331,1230,1321.35135135135
1230.3454061828,1230.00047319326,1230,1321.08108108108
1230.34184381479,1230.00046380309,1230,1320.81081081081
1230.33831692823,1230.00045459904,1230,1320.54054054054
1230.33482516973,1230.00044557742,1230,1320.27027027027
1230.33136818942,1230.00043673462,1230,1320
1230.32794564089,1230.0004280671,1230,1319.72972972973
1230.32455718121,1230.00041957137,1230,1319.45945945946
1230.32120247085,1230.00041124404,1230,1319.18918918919
1230.31788117366,1230.00040308176,1230,1318.91891891892
1230.31459295684,1230.00039508126,1230,1318.64864864865
1230.31133749092,1230.00038723935,1230,1318.37837837838
1230.30811444968,1230.00037955287,1230,1318.10810810811
1230.30492351019,1230.00037201874,1230,1317.83783783784
1230.30176435269,1230.00036463394,1230,1317.56756756757
1230.29863666065,1230.00035739552,1230,1317.2972972973
1230.29554012066,1230.00035030057,1230,1317.02702702703
1230.29247442244,1230.00034334625,1230,1316.75675675676
1230.28943925881,1230.00033652977,1230,1316.48648648649
1230.28643432565,1230.0003298484,1230,1316.21621621622
1230.28345932185,1230.00032329946,1230,1315.94594594595
1230.28051394931,1230.00031688033,1230,1315.67567567568
1230.27759791291,1230.00031058843,1230,1315.40540540541
1230.27471092046,1230.00030442124,1230,1315.13513513514
1230.27185268267,1230.00029837629,1230,1314.86486486487
1230.26902291315,1230.00029245116,1230,1314.59459459459
1230.26622132836,1230.00028664347,1230,1314.32432432432
1230.26344764756,1230.00028095089,1230,1314.05405405405
1230.26070159283,1230.00027537115,1230,1313.78378378378
1230.25798288902,1230.000269902,1230,1313.51351351351
1230.25529126371,1230.00026454125,1230,1313.24324324324
1230.25262644719,1230.00025928676,1230,1312.97297297297
1230.24998817245,1230.00025413642,1230,1312.7027027027
1230.24737617513,1230.00024908817,1230,1312.43243243243
1230.2447901935,1230.00024413997,1230,1312.16216216216
1230.24222996844,1230.00023928986,1230,1311.89189189189
1230.23969524343,1230.00023453587,1230,1311.62162162162
1230.23718576447,1230.00022987612,1230,1311.35135135135
1230.23470128011,1230.00022530873,1230,1311.08108108108
1230.23224154141,1230.00022083186,1230,1310.81081081081
1230.22980630189,1230.00021644373,1230,1310.54054054054
1230.22739531754,1230.00021214258,1230,1310.27027027027
1230.22500834679,1230.00020792668,1230,1310
1230.22264515044,1230.00020379435,1230,1309.72972972973
1230.22030549171,1230.00019974392,1230,1309.45945945946
1230.21798913616,1230.00019577378,1230,1309.18918918919
1230.21569585169,1230.00019188232,1230,1308.91891891892
1230.21342540851,1230.000188068,1230,1308.64864864865
1230.21117757912,1230.00018432929,1230,1308.37837837838
1230.20895213828,1230.00018066467,1230,1308.10810810811
1230.206748863,1230.0001770727,1230,1307.83783783784
1230.20456753251,1230.00017355192,1230,1307.56756756757
1230.20240792825,1230.00017010092,1230,1307.2972972973
1230.2002698338,1230.00016671833,1230,1307.02702702703
1230.19815303494,1230.00016340279,1230,1306.75675675676
1230.19605731956,1230.00016015296,1230,1306.48648648649
1230.19398247766,1230.00015696754,1230,1306.21621621622
1230.19192830135,1230.00015384527,1230,1305.94594594595
1230.18989458479,1230.00015078488,1230,1305.67567567568
1230.18788112421,1230.00014778515,1230,1305.40540540541
1230.18588771784,1230.00014484487,1230,1305.13513513514
1230.18391416596,1230.00014196288,1230,1304.86486486486
1230.1819602708,1230.00013913801,1230,1304.59459459459
1230.18002583659,1230.00013636913,1230,1304.32432432432
1230.17811066949,1230.00013365513,1230,1304.05405405405
1230.17621457761,1230.00013099493,1230,1303.78378378378
1230.17433737094,1230.00012838746,1230,1303.51351351351
1230.1724788614,1230.00012583167,1230,1303.24324324324
1230.17063886275,1230.00012332653,1230,1302.97297297297
1230.16881719063,1230.00012087105,1230,1302.7027027027
1230.16701366251,1230.00011846424,1230,1302.43243243243
1230.16522809766,1230.00011610514,1230,1302.16216216216
1230.16346031718,1230.00011379279,1230,1301.89189189189
1230.16171014392,1230.00011152628,1230,1301.62162162162
1230.15997740252,1230.00010930469,1230,1301.35135135135
1230.15826191937,1230.00010712714,1230,1301.08108108108
1230.15656352255,1230.00010499275,1230,1300.81081081081
1230.1548820419,1230.00010290066,1230,1300.54054054054
1230.15321730892,1230.00010085004,1230,1300.27027027027
1230.15156915682,1230.00009884007,1230,1300
1230.14993742043,1230.00009686993,1230,1299.72972972973
1230.14832193626,1230.00009493885,1230,1299.45945945946
1230.14672254244,1230.00009304604,1230,1299.18918918919
1230.1451390787,1230.00009119075,1230,1298.91891891892
1230.14357138639,1230.00008937223,1230,1298.64864864865
1230.14201930841,1230.00008758976,1230,1298.37837837838
1230.14048268924,1230.00008584261,1230,1298.10810810811
1230.13896137492,1230.0000841301,1230,1297.83783783784
1230.13745521301,1230.00008245153,1230,1297.56756756757
1230.13596405258,1230.00008080623,1230,1297.2972972973
1230.13448774423,1230.00007919355,1230,1297.02702702703
1230.13302614002,1230.00007761283,1230,1296.75675675676
1230.1315790935,1230.00007606344,1230,1296.48648648649
1230.13014645967,1230.00007454476,1230,1296.21621621622
1230.12872809499,1230.00007305618,1230,1295.94594594595
1230.12732385733,1230.0000715971,1230,1295.67567567568
1230.12593360598,1230.00007016695,1230,1295.40540540541
1230.12455720165,1230.00006876514,1230,1295.13513513514
1230.1231945064,1230.00006739112,1230,1294.86486486487
1230.12184538371,1230.00006604434,1230,1294.59459459459
1230.12050969838,1230.00006472424,1230,1294.32432432432
1230.11918731658,1230.00006343032,1230,1294.05405405405
1230.1178781058,1230.00006216204,1230,1293.78378378378
1230.11658193486,1230.0000609189,1230,1293.51351351351
1230.11529867389,1230.0000597004,1230,1293.24324324324
1230.11402819429,1230.00005850605,1230,1292.97297297297
1230.11277036876,1230.00005733537,1230,1292.7027027027
1230.11152507128,1230.0000561879,1230,1292.43243243243
1230.11029217705,1230.00005506317,1230,1292.16216216216
1230.10907156255,1230.00005396074,1230,1291.89189189189
1230.10786310545,1230.00005288015,1230,1291.62162162162
1230.10666668469,1230.00005182099,1230,1291.35135135135
1230.10548218036,1230.00005078281,1230,1291.08108108108
1230.10430947379,1230.00004976522,1230,1290.81081081081
1230.10314844747,1230.0000487678,1230,1290.54054054054
1230.10199898505,1230.00004779014,1230,1290.27027027027
1230.10086097138,1230.00004683186,1230,1290
1230.0997342924,1230.00004589258,1230,1289.72972972973
1230.09861883523,1230.00004497192,1230,1289.45945945946
1230.09751448811,1230.0000440695,1230,1289.18918918919
1230.09642114036,1230.00004318497,1230,1288.91891891892
1230.09533868244,1230.00004231797,1230,1288.64864864865
1230.09426700589,1230.00004146816,1230,1288.37837837838
1230.09320600332,1230.00004063519,1230,1288.10810810811
1230.09215556841,1230.00003981873,1230,1287.83783783784
1230.09111559591,1230.00003901846,1230,1287.56756756757
1230.09008598162,1230.00003823404,1230,1287.2972972973
1230.08906662237,1230.00003746518,1230,1287.02702702703
1230.08805741602,1230.00003671155,1230,1286.75675675676
1230.08705826143,1230.00003597286,1230,1286.48648648649
1230.08606905851,1230.00003524882,1230,1286.21621621622
1230.08508970812,1230.00003453912,1230,1285.94594594595
1230.08412011213,1230.00003384349,1230,1285.67567567568
1230.0831601734,1230.00003316165,1230,1285.40540540541
1230.08220979573,1230.00003249332,1230,1285.13513513514
1230.08126888389,1230.00003183825,1230,1284.86486486487
1230.08033734361,1230.00003119615,1230,1284.59459459459
1230.07941508154,1230.00003056678,1230,1284.32432432432
1230.07850200527,1230.00002994989,1230,1284.05405405405
1230.07759802331,1230.00002934522,1230,1283.78378378378
1230.07670304508,1230.00002875254,1230,1283.51351351351
1230.0758169809,1230.00002817161,1230,1283.24324324324
1230.07493974199,1230.00002760219,1230,1282.97297297297
1230.07407124044,1230.00002704406,1230,1282.7027027027
1230.07321138924,1230.00002649699,1230,1282.43243243243
1230.07236010222,1230.00002596076,1230,1282.16216216216
1230.07151729409,1230.00002543517,1230,1281.89189189189
1230.07068288038,1230.00002491999,1230,1281.62162162162
1230.06985677751,1230.00002441502,1230,1281.35135135135
1230.06903890268,1230.00002392006,1230,1281.08108108108
1230.06822917395,1230.00002343491,1230,1280.81081081081
1230.06742751017,1230.00002295938,1230,1280.54054054054
1230.06663383103,1230.00002249327,1230,1280.27027027027
1230.065848057,1230.0000220364,1230,1280
1230.06507010933,1230.00002158859,1230,1279.72972972973
1230.06429991008,1230.00002114965,1230,1279.45945945946
1230.06353738208,1230.00002071941,1230,1279.18918918919
1230.06278244891,1230.0000202977,1230,1278.91891891892
1230.06203503494,1230.00001988435,1230,1278.64864864865
1230.06129506527,1230.0000194792,1230,1278.37837837838
1230.06056246575,1230.00001908207,1230,1278.10810810811
1230.05983716297,1230.00001869281,1230,1277.83783783784
1230.05911908427,1230.00001831127,1230,1277.56756756757
1230.05840815769,1230.0000179373,1230,1277.2972972973
1230.05770431199,1230.00001757073,1230,1277.02702702703
1230.05700747665,1230.00001721143,1230,1276.75675675676
1230.05631758184,1230.00001685926,1230,1276.48648648649
1230.05563455844,1230.00001651406,1230,1276.21621621622
1230.054958338,1230.0000161757,1230,1275.94594594595
1230.05428885277,1230.00001584406,1230,1275.67567567568
1230.05362603567,1230.00001551898,1230,1275.40540540541
1230.05296982027,1230.00001520035,1230,1275.13513513514
1230.05232014083,1230.00001488803,1230,1274.86486486487
1230.05167693224,1230.00001458191,1230,1274.59459459459
1230.05104013007,1230.00001428185,1230,1274.32432432432
1230.05040967049,1230.00001398774,1230,1274.05405405405
1230.04978549033,1230.00001369946,1230,1273.78378378378
1230.04916752706,1230.00001341689,1230,1273.51351351351
1230.04855571875,1230.00001313993,1230,1273.24324324324
1230.0479500041,1230.00001286845,1230,1272.97297297297
1230.04735032241,1230.00001260235,1230,1272.7027027027
1230.0467566136,1230.00001234153,1230,1272.43243243243
1230.04616881818,1230.00001208588,1230,1272.16216216216
1230.04558687724,1230.0000118353,1230,1271.89189189189
1230.04501073247,1230.00001158968,1230,1271.62162162162
1230.04444032616,1230.00001134893,1230,1271.35135135135
1230.04387560113,1230.00001111295,1230,1271.08108108108
1230.04331650081,1230.00001088165,1230,1270.81081081081
1230.04276296917,1230.00001065494,1230,1270.54054054054
1230.04221495075,1230.00001043272,1230,1270.27027027027
1230.04167239063,1230.0000102149,1230,1270
1230.04113523445,1230.0000100014,1230,1269.72972972973
1230.04060342839,1230.00000979213,1230,1269.45945945946
1230.04007691916,1230.00000958701,1230,1269.18918918919
1230.039555654,1230.00000938596,1230,1268.91891891892
1230.03903958069,1230.00000918889,1230,1268.64864864865
1230.0385286475,1230.00000899573,1230,1268.37837837838
1230.03802280324,1230.00000880639,1230,1268.10810810811
1230.03752199724,1230.00000862081,1230,1267.83783783784
1230.0370261793,1230.00000843891,1230,1267.56756756757
1230.03653529974,1230.00000826061,1230,1267.2972972973
1230.03604930938,1230.00000808584,1230,1267.02702702703
1230.03556815953,1230.00000791454,1230,1266.75675675676
1230.03509180196,1230.00000774664,1230,1266.48648648649
1230.03462018895,1230.00000758206,1230,1266.21621621622
1230.03415327324,1230.00000742075,1230,1265.94594594595
1230.03369100805,1230.00000726263,1230,1265.67567567568
1230.03323334706,1230.00000710765,1230,1265.40540540541
1230.0327802444,1230.00000695574,1230,1265.13513513514
1230.03233165468,1230.00000680684,1230,1264.86486486487
1230.03188753295,1230.00000666089,1230,1264.59459459459
1230.03144783471,1230.00000651784,1230,1264.32432432432
1230.03101251589,1230.00000637761,1230,1264.05405405405
1230.03058153288,1230.00000624017,1230,1263.78378378378
1230.0301548425,1230.00000610546,1230,1263.51351351351
1230.02973240198,1230.00000597341,1230,1263.24324324324
1230.02931416901,1230.00000584398,1230,1262.97297297297
1230.02890010167,1230.00000571712,1230,1262.7027027027
1230.02849015847,1230.00000559277,1230,1262.43243243243
1230.02808429833,1230.00000547088,1230,1262.16216216216
1230.0276824806,1230.00000535141,1230,1261.89189189189
1230.027284665,1230.00000523431,1230,1261.62162162162
1230.02689081167,1230.00000511953,1230,1261.35135135135
1230.02650088115,1230.00000500703,1230,1261.08108108108
1230.02611483437,1230.00000489676,1230,1260.81081081081
1230.02573263265,1230.00000478867,1230,1260.54054054054
1230.02535423768,1230.00000468272,1230,1260.27027027027
1230.02497961156,1230.00000457887,1230,1260
1230.02460871674,1230.00000447708,1230,1259.72972972973
1230.02424151606,1230.00000437731,1230,1259.45945945946
1230.02387797273,1230.00000427952,1230,1259.18918918919
1230.02351805032,1230.00000418367,1230,1258.91891891892
1230.02316171276,1230.00000408971,1230,1258.64864864865
1230.02280892436,1230.00000399762,1230,1258.37837837838
1230.02245964975,1230.00000390735,1230,1258.10810810811
1230.02211385394,1230.00000381887,1230,1257.83783783784
1230.02177150229,1230.00000373215,1230,1257.56756756757
1230.02143256049,1230.00000364714,1230,1257.2972972973
1230.02109699457,1230.00000356382,1230,1257.02702702703
1230.02076477091,1230.00000348215,1230,1256.75675675676
1230.02043585623,1230.0000034021,1230,1256.48648648649
1230.02011021757,1230.00000332364,1230,1256.21621621622
1230.01978782228,1230.00000324673,1230,1255.94594594595
1230.01946863808,1230.00000317135,1230,1255.67567567568
1230.01915263298,1230.00000309746,1230,1255.40540540541
1230.01883977532,1230.00000302503,1230,1255.13513513514
1230.01853003374,1230.00000295404,1230,1254.86486486487
1230.01822337721,1230.00000288446,1230,1254.59459459459
1230.01791977501,1230.00000281626,1230,1254.32432432432
1230.0176191967,1230.00000274941,1230,1254.05405405405
1230.01732161218,1230.00000268388,1230,1253.78378378378
1230.01702699162,1230.00000261965,1230,1253.51351351351
1230.01673530551,1230.0000025567,1230,1253.24324324324
1230.01644652461,1230.00000249499,1230,1252.97297297297
1230.01616061999,1230.00000243451,1230,1252.7027027027
1230.015877563,1230.00000237522,1230,1252.43243243243
1230.01559732529,1230.00000231711,1230,1252.16216216216
1230.01531987876,1230.00000226016,1230,1251.89189189189
1230.01504519562,1230.00000220433,1230,1251.62162162162
1230.01477324834,1230.0000021496,1230,1251.35135135135
1230.01450400968,1230.00000209597,1230,1251.08108108108
1230.01423745266,1230.00000204339,1230,1250.81081081081
1230.01397355057,1230.00000199186,1230,1250.54054054054
1230.01371227696,1230.00000194135,1230,1250.27027027027
1230.01345360566,1230.00000189184,1230,1250
1230.01319751074,1230.00000184331,1230,1249.72972972973
1230.01294396655,1230.00000179574,1230,1249.45945945946
1230.01269294768,1230.00000174912,1230,1249.18918918919
1230.01244442898,1230.00000170342,1230,1248.91891891892
1230.01219838554,1230.00000165862,1230,1248.64864864865
1230.01195479271,1230.00000161472,1230,1248.37837837838
1230.01171362609,1230.00000157168,1230,1248.10810810811
1230.0114748615,1230.0000015295,1230,1247.83783783784
1230.01123847503,1230.00000148815,1230,1247.56756756757
1230.01100444298,1230.00000144763,1230,1247.2972972973
1230.01077274191,1230.0000014079,1230,1247.02702702703
1230.0105433486,1230.00000136897,1230,1246.75675675676
1230.01031624007,1230.0000013308,1230,1246.48648648649
1230.01009139356,1230.00000129339,1230,1246.21621621622
1230.00986878653,1230.00000125673,1230,1245.94594594595
1230.00964839669,1230.00000122079,1230,1245.67567567568
1230.00943020194,1230.00000118556,1230,1245.40540540541
1230.00921418044,1230.00000115103,1230,1245.13513513514
1230.00900031052,1230.00000111718,1230,1244.86486486486
1230.00878857076,1230.00000108401,1230,1244.59459459459
1230.00857893995,1230.00000105149,1230,1244.32432432432
1230.00837139708,1230.00000101962,1230,1244.05405405405
1230.00816592135,1230.00000098838,1230,1243.78378378378
1230.00796249217,1230.00000095776,1230,1243.51351351351
1230.00776108917,1230.00000092774,1230,1243.24324324324
1230.00756169215,1230.00000089832,1230,1242.97297297297
1230.00736428115,1230.00000086949,1230,1242.7027027027
1230.00716883637,1230.00000084122,1230,1242.43243243243
1230.00697533824,1230.00000081352,1230,1242.16216216216
1230.00678376736,1230.00000078636,1230,1241.89189189189
1230.00659410454,1230.00000075975,1230,1241.62162162162
1230.00640633078,1230.00000073366,1230,1241.35135135135
1230.00622042726,1230.00000070809,1230,1241.08108108108
1230.00603637536,1230.00000068302,1230,1240.81081081081
1230.00585415662,1230.00000065845,1230,1240.54054054054
1230.0056737528,1230.00000063437,1230,1240.27027027027
1230.00549514582,1230.00000061077,1230,1240
1230.00531831777,1230.00000058763,1230,1239.72972972973
1230.00514325094,1230.00000056495,1230,1239.45945945946
1230.0049699278,1230.00000054272,1230,1239.18918918919
1230.00479833096,1230.00000052093,1230,1238.91891891892
1230.00462844325,1230.00000049958,1230,1238.64864864865
1230.00446024762,1230.00000047865,1230,1238.37837837838
1230.00429372724,1230.00000045813,1230,1238.10810810811
1230.00412886542,1230.00000043802,1230,1237.83783783784
1230.00396564563,1230.0000004183,1230,1237.56756756757
1230.00380405152,1230.00000039898,1230,1237.2972972973
1230.0036440669,1230.00000038004,1230,1237.02702702703
1230.00348567574,1230.00000036148,1230,1236.75675675676
1230.00332886217,1230.00000034328,1230,1236.48648648649
1230.00317361048,1230.00000032545,1230,1236.21621621622
1230.0030199051,1230.00000030797,1230,1235.94594594595
1230.00286773064,1230.00000029083,1230,1235.67567567568
